id,qun_name,qun_img_url,wx_code_img,wx_no,create_time,city
249,出个房梅林找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/shenzhen2.png?20210326,17367271611,2021-04-27 14:19:10,深圳
250,出个房笔架山找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/shenzhen2.png?20210326,17367271611,2021-04-27 14:19:10,深圳
251,出个房布心找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/shenzhen2.png?20210326,17367271611,2021-04-27 14:19:10,深圳
252,出个房八卦岭找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/shenzhen2.png?20210326,17367271611,2021-04-27 14:19:10,深圳
253,出个房水库找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/shenzhen2.png?20210326,17367271611,2021-04-27 14:19:10,深圳
254,出个房南头找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/shenzhen2.png?20210326,17367271611,2021-04-27 14:19:10,深圳
255,出个房上步找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/shenzhen2.png?20210326,17367271611,2021-04-27 14:19:10,深圳
256,出个房莲花找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/shenzhen2.png?20210326,17367271611,2021-04-27 14:19:10,深圳
257,出个房坂田找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/shenzhen2.png?20210326,17367271611,2021-04-27 14:19:10,深圳
264,出个房百家湖找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
265,出个房建宁路找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
266,出个房岔路口找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
267,出个房迈皋桥找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
268,出个房麒麟门找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
269,出个房仙林找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
270,出个房科技园找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
271,出个房安德门找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
272,出个房晓庄找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
273,出个房科学园找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
274,出个房将军大道找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
275,出个房马群找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
276,出个房东山找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
277,出个房江宁周边找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
278,出个房孝陵卫找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
279,出个房秣陵找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
280,出个房江宁大学城找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
281,出个房栖霞周边找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
282,出个房红山找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
283,出个房滨江开发区找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
284,出个房上坊找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
285,出个房小市找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
286,出个房江宁周边找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
287,出个房中央门找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
288,出个房五塘广场找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
289,出个房滨江开发区找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
290,出个房燕子矶找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
291,出个房西善桥找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
292,出个房能仁里找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
293,出个房梅山找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
294,出个房宁南找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
295,出个房月苑找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
296,出个房尧化门找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
297,出个房和燕路找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
298,出个房樱驼花园找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
299,出个房铁心桥找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
300,出个房金陵小区找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
301,出个房玄武门找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
302,出个房卫岗找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
303,出个房小行找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
304,出个房雨花新村找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing1.png?20210326,19975228536,2021-04-27 14:19:13,南京
305,出个房桥北找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
306,出个房江东找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
307,出个房高新找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
308,出个房西善桥找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
309,出个房铁心桥找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
310,出个房高新区找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
311,出个房江浦找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
312,出个房奥体找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
313,出个房沿江找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
314,出个房江浦街道找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
315,出个房安德门找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
316,出个房浦口周边找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
317,出个房龙潭找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
318,出个房建宁路找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
319,出个房兴隆找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
320,出个房梅山找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
321,出个房龙江找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
322,出个房集庆门大街找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
323,出个房凤凰西街找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
324,出个房热河南路找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
325,出个房华侨路找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
326,出个房南湖找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
327,出个房丹凤街找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
328,出个房水西门找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
329,出个房茶南找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
330,出个房三牌楼找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
331,出个房南苑找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
332,出个房湖南路找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
333,出个房朝天宫找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
334,出个房宁海路找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
335,出个房顶山找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/nanjing2.png?20210326,wxid_qj57ngdrsk0t22,2021-04-27 14:19:13,南京
258,出个房成都找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/quanchengdu.png?20210326,I18106654068,2021-04-27 14:19:16,成都
259,出个房成都找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/quanchengdu.png?20210326,I18106654068,2021-04-27 14:19:16,成都
260,出个房成都找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/quanchengdu.png?20210326,I18106654068,2021-04-27 14:19:16,成都
261,出个房成都找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/quanchengdu.png?20210326,I18106654068,2021-04-27 14:19:16,成都
262,出个房成都找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/quanchengdu.png?20210326,I18106654068,2021-04-27 14:19:16,成都
263,出个房成都找房交流群,//js.baletoo.cn/Public/m/better_house/wx_qun/qun_list@3x.png,//js.baletoo.cn/Public/m/better_house/wx_qun/quanchengdu.png?20210326,I18106654068,2021-04-27 14:19:16,成都
